id,url,shape,price,carat,cut,color,clarity,report,type,date_fetched
10086429,https://www.brilliantearth.com//loose-diamonds/view_detail/10086429/,Round,400,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10016334,https://www.brilliantearth.com//loose-diamonds/view_detail/10016334/,Emerald,400,0.31,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9947216,https://www.brilliantearth.com//loose-diamonds/view_detail/9947216/,Emerald,400,0.3,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10083437,https://www.brilliantearth.com//loose-diamonds/view_detail/10083437/,Round,400,0.3,Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
9946136,https://www.brilliantearth.com//loose-diamonds/view_detail/9946136/,Emerald,400,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10070154,https://www.brilliantearth.com//loose-diamonds/view_detail/10070154/,Emerald,410,0.31,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10086507,https://www.brilliantearth.com//loose-diamonds/view_detail/10086507/,Round,410,0.3,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10083288,https://www.brilliantearth.com//loose-diamonds/view_detail/10083288/,Round,410,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10090935,https://www.brilliantearth.com//loose-diamonds/view_detail/10090935/,Marquise,410,0.3,Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
9943628,https://www.brilliantearth.com//loose-diamonds/view_detail/9943628/,Emerald,410,0.31,Ideal,I,VVS1,GIA,natural,2020-11-29 12-26 PM
10055476,https://www.brilliantearth.com//loose-diamonds/view_detail/10055476/,Round,410,0.3,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10086105,https://www.brilliantearth.com//loose-diamonds/view_detail/10086105/,Round,410,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10082791,https://www.brilliantearth.com//loose-diamonds/view_detail/10082791/,Round,410,0.3,Very Good,I,SI2,GIA,natural,2020-11-29 12-26 PM
10084879,https://www.brilliantearth.com//loose-diamonds/view_detail/10084879/,Round,410,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10087558,https://www.brilliantearth.com//loose-diamonds/view_detail/10087558/,Round,410,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
9998192,https://www.brilliantearth.com//loose-diamonds/view_detail/9998192/,Emerald,410,0.3,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10083170,https://www.brilliantearth.com//loose-diamonds/view_detail/10083170/,Round,410,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
10084818,https://www.brilliantearth.com//loose-diamonds/view_detail/10084818/,Round,410,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10048801,https://www.brilliantearth.com//loose-diamonds/view_detail/10048801/,Emerald,410,0.3,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10018558,https://www.brilliantearth.com//loose-diamonds/view_detail/10018558/,Emerald,410,0.3,Very Good,J,VS1,GIA,natural,2020-11-29 12-26 PM
10087239,https://www.brilliantearth.com//loose-diamonds/view_detail/10087239/,Round,410,0.3,Very Good,F,SI2,GIA,natural,2020-11-29 12-26 PM
9926525,https://www.brilliantearth.com//loose-diamonds/view_detail/9926525/,Princess,420,0.3,Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10085677,https://www.brilliantearth.com//loose-diamonds/view_detail/10085677/,Round,420,0.33,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10078896,https://www.brilliantearth.com//loose-diamonds/view_detail/10078896/,Round,420,0.3,Very Good,I,SI2,GIA,natural,2020-11-29 12-26 PM
9926562,https://www.brilliantearth.com//loose-diamonds/view_detail/9926562/,Pear,420,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10084000,https://www.brilliantearth.com//loose-diamonds/view_detail/10084000/,Round,420,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10083255,https://www.brilliantearth.com//loose-diamonds/view_detail/10083255/,Round,420,0.38,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
9968964,https://www.brilliantearth.com//loose-diamonds/view_detail/9968964/,Emerald,420,0.3,Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
10086394,https://www.brilliantearth.com//loose-diamonds/view_detail/10086394/,Round,420,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
9943656,https://www.brilliantearth.com//loose-diamonds/view_detail/9943656/,Emerald,420,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10085531,https://www.brilliantearth.com//loose-diamonds/view_detail/10085531/,Round,420,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10085242,https://www.brilliantearth.com//loose-diamonds/view_detail/10085242/,Round,420,0.33,Very Good,I,SI2,GIA,natural,2020-11-29 12-26 PM
10017664,https://www.brilliantearth.com//loose-diamonds/view_detail/10017664/,Princess,420,0.32,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10018977,https://www.brilliantearth.com//loose-diamonds/view_detail/10018977/,Pear,420,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9997898,https://www.brilliantearth.com//loose-diamonds/view_detail/9997898/,Marquise,420,0.3,Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
10083855,https://www.brilliantearth.com//loose-diamonds/view_detail/10083855/,Round,420,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
10085658,https://www.brilliantearth.com//loose-diamonds/view_detail/10085658/,Round,420,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9946103,https://www.brilliantearth.com//loose-diamonds/view_detail/9946103/,Emerald,420,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10088017,https://www.brilliantearth.com//loose-diamonds/view_detail/10088017/,Emerald,420,0.33,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
9944355,https://www.brilliantearth.com//loose-diamonds/view_detail/9944355/,Emerald,420,0.3,Very Good,G,SI1,GIA,natural,2020-11-29 12-26 PM
9944542,https://www.brilliantearth.com//loose-diamonds/view_detail/9944542/,Emerald,420,0.3,Super Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
9946958,https://www.brilliantearth.com//loose-diamonds/view_detail/9946958/,Emerald,420,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
9947491,https://www.brilliantearth.com//loose-diamonds/view_detail/9947491/,Emerald,420,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10084951,https://www.brilliantearth.com//loose-diamonds/view_detail/10084951/,Round,420,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
9967595,https://www.brilliantearth.com//loose-diamonds/view_detail/9967595/,Emerald,420,0.3,Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
9946002,https://www.brilliantearth.com//loose-diamonds/view_detail/9946002/,Emerald,430,0.3,Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10010529,https://www.brilliantearth.com//loose-diamonds/view_detail/10010529/,Emerald,430,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10083303,https://www.brilliantearth.com//loose-diamonds/view_detail/10083303/,Round,430,0.31,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10086230,https://www.brilliantearth.com//loose-diamonds/view_detail/10086230/,Round,430,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
10082181,https://www.brilliantearth.com//loose-diamonds/view_detail/10082181/,Round,430,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10082715,https://www.brilliantearth.com//loose-diamonds/view_detail/10082715/,Round,430,0.3,Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10086414,https://www.brilliantearth.com//loose-diamonds/view_detail/10086414/,Round,430,0.3,Very Good,J,VS2,GIA,natural,2020-11-29 12-26 PM
10021869,https://www.brilliantearth.com//loose-diamonds/view_detail/10021869/,Emerald,430,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10082854,https://www.brilliantearth.com//loose-diamonds/view_detail/10082854/,Round,430,0.31,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10017659,https://www.brilliantearth.com//loose-diamonds/view_detail/10017659/,Princess,430,0.3,Ideal,E,SI1,GIA,natural,2020-11-29 12-26 PM
10021227,https://www.brilliantearth.com//loose-diamonds/view_detail/10021227/,Round,430,0.3,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10085576,https://www.brilliantearth.com//loose-diamonds/view_detail/10085576/,Round,430,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10086541,https://www.brilliantearth.com//loose-diamonds/view_detail/10086541/,Round,430,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10086607,https://www.brilliantearth.com//loose-diamonds/view_detail/10086607/,Round,430,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10083440,https://www.brilliantearth.com//loose-diamonds/view_detail/10083440/,Round,430,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10081905,https://www.brilliantearth.com//loose-diamonds/view_detail/10081905/,Round,430,0.3,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10083628,https://www.brilliantearth.com//loose-diamonds/view_detail/10083628/,Round,430,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10084616,https://www.brilliantearth.com//loose-diamonds/view_detail/10084616/,Round,430,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10085191,https://www.brilliantearth.com//loose-diamonds/view_detail/10085191/,Round,430,0.3,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10086398,https://www.brilliantearth.com//loose-diamonds/view_detail/10086398/,Round,430,0.32,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10069564,https://www.brilliantearth.com//loose-diamonds/view_detail/10069564/,Pear,430,0.3,Good,I,VS2,GIA,natural,2020-11-29 12-26 PM
10085647,https://www.brilliantearth.com//loose-diamonds/view_detail/10085647/,Round,430,0.32,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
9943802,https://www.brilliantearth.com//loose-diamonds/view_detail/9943802/,Emerald,430,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10086613,https://www.brilliantearth.com//loose-diamonds/view_detail/10086613/,Round,430,0.3,Very Good,I,SI2,GIA,natural,2020-11-29 12-26 PM
10017866,https://www.brilliantearth.com//loose-diamonds/view_detail/10017866/,Emerald,430,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
10035452,https://www.brilliantearth.com//loose-diamonds/view_detail/10035452/,Round,430,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
9981968,https://www.brilliantearth.com//loose-diamonds/view_detail/9981968/,Marquise,430,0.33,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9946479,https://www.brilliantearth.com//loose-diamonds/view_detail/9946479/,Emerald,430,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10061364,https://www.brilliantearth.com//loose-diamonds/view_detail/10061364/,Marquise,430,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10082500,https://www.brilliantearth.com//loose-diamonds/view_detail/10082500/,Round,430,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10053036,https://www.brilliantearth.com//loose-diamonds/view_detail/10053036/,Emerald,440,0.31,Ideal,D,SI2,GIA,natural,2020-11-29 12-26 PM
9989482,https://www.brilliantearth.com//loose-diamonds/view_detail/9989482/,Emerald,440,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
10086205,https://www.brilliantearth.com//loose-diamonds/view_detail/10086205/,Round,440,0.31,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10082162,https://www.brilliantearth.com//loose-diamonds/view_detail/10082162/,Round,440,0.3,Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10084578,https://www.brilliantearth.com//loose-diamonds/view_detail/10084578/,Round,440,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10086346,https://www.brilliantearth.com//loose-diamonds/view_detail/10086346/,Round,440,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
10091308,https://www.brilliantearth.com//loose-diamonds/view_detail/10091308/,Pear,440,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9928413,https://www.brilliantearth.com//loose-diamonds/view_detail/9928413/,Princess,440,0.3,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9990986,https://www.brilliantearth.com//loose-diamonds/view_detail/9990986/,Emerald,440,0.3,Super Ideal,G,SI2,GIA,natural,2020-11-29 12-26 PM
10073135,https://www.brilliantearth.com//loose-diamonds/view_detail/10073135/,Round,440,0.3,Good,H,SI2,GIA,natural,2020-11-29 12-26 PM
10086324,https://www.brilliantearth.com//loose-diamonds/view_detail/10086324/,Round,440,0.31,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10082566,https://www.brilliantearth.com//loose-diamonds/view_detail/10082566/,Round,440,0.3,Very Good,F,SI2,GIA,natural,2020-11-29 12-26 PM
10082795,https://www.brilliantearth.com//loose-diamonds/view_detail/10082795/,Round,440,0.3,Ideal,H,SI2,GIA,natural,2020-11-29 12-26 PM
10083928,https://www.brilliantearth.com//loose-diamonds/view_detail/10083928/,Round,440,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
10083162,https://www.brilliantearth.com//loose-diamonds/view_detail/10083162/,Round,440,0.3,Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10084180,https://www.brilliantearth.com//loose-diamonds/view_detail/10084180/,Round,440,0.3,Super Ideal,H,SI2,GIA,natural,2020-11-29 12-26 PM
10080402,https://www.brilliantearth.com//loose-diamonds/view_detail/10080402/,Round,440,0.3,Good,I,VS2,GIA,natural,2020-11-29 12-26 PM
10048724,https://www.brilliantearth.com//loose-diamonds/view_detail/10048724/,Emerald,440,0.3,Ideal,F,SI1,GIA,natural,2020-11-29 12-26 PM
9909069,https://www.brilliantearth.com//loose-diamonds/view_detail/9909069/,Round,440,0.3,Good,H,SI1,GIA,natural,2020-11-29 12-26 PM
10000634,https://www.brilliantearth.com//loose-diamonds/view_detail/10000634/,Round,440,0.3,Very Good,I,VS2,GIA,natural,2020-11-29 12-26 PM
10083476,https://www.brilliantearth.com//loose-diamonds/view_detail/10083476/,Round,440,0.3,Super Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10084896,https://www.brilliantearth.com//loose-diamonds/view_detail/10084896/,Round,440,0.3,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10086764,https://www.brilliantearth.com//loose-diamonds/view_detail/10086764/,Round,440,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10082433,https://www.brilliantearth.com//loose-diamonds/view_detail/10082433/,Round,440,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
10083849,https://www.brilliantearth.com//loose-diamonds/view_detail/10083849/,Round,440,0.3,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
9968988,https://www.brilliantearth.com//loose-diamonds/view_detail/9968988/,Emerald,440,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
9957272,https://www.brilliantearth.com//loose-diamonds/view_detail/9957272/,Emerald,440,0.3,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
10010687,https://www.brilliantearth.com//loose-diamonds/view_detail/10010687/,Princess,440,0.3,Ideal,I,VS1,GIA,natural,2020-11-29 12-26 PM
10086104,https://www.brilliantearth.com//loose-diamonds/view_detail/10086104/,Round,440,0.3,Very Good,G,SI2,GIA,natural,2020-11-29 12-26 PM
10084788,https://www.brilliantearth.com//loose-diamonds/view_detail/10084788/,Round,440,0.33,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10082121,https://www.brilliantearth.com//loose-diamonds/view_detail/10082121/,Round,440,0.3,Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10085645,https://www.brilliantearth.com//loose-diamonds/view_detail/10085645/,Round,440,0.3,Very Good,J,VS2,GIA,natural,2020-11-29 12-26 PM
9973964,https://www.brilliantearth.com//loose-diamonds/view_detail/9973964/,Pear,440,0.3,Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10086243,https://www.brilliantearth.com//loose-diamonds/view_detail/10086243/,Round,440,0.3,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10090742,https://www.brilliantearth.com//loose-diamonds/view_detail/10090742/,Emerald,440,0.31,Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
9943254,https://www.brilliantearth.com//loose-diamonds/view_detail/9943254/,Emerald,450,0.3,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
9926324,https://www.brilliantearth.com//loose-diamonds/view_detail/9926324/,Marquise,450,0.31,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
9998051,https://www.brilliantearth.com//loose-diamonds/view_detail/9998051/,Emerald,450,0.3,Ideal,I,VS1,GIA,natural,2020-11-29 12-26 PM
9926330,https://www.brilliantearth.com//loose-diamonds/view_detail/9926330/,Marquise,450,0.3,Very Good,F,SI1,GIA,natural,2020-11-29 12-26 PM
10083105,https://www.brilliantearth.com//loose-diamonds/view_detail/10083105/,Round,450,0.32,Super Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10086464,https://www.brilliantearth.com//loose-diamonds/view_detail/10086464/,Round,450,0.3,Super Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10082707,https://www.brilliantearth.com//loose-diamonds/view_detail/10082707/,Round,450,0.3,Very Good,F,SI2,GIA,natural,2020-11-29 12-26 PM
10083633,https://www.brilliantearth.com//loose-diamonds/view_detail/10083633/,Round,450,0.31,Super Ideal,J,VS2,GIA,natural,2020-11-29 12-26 PM
10083837,https://www.brilliantearth.com//loose-diamonds/view_detail/10083837/,Round,450,0.3,Very Good,E,SI2,GIA,natural,2020-11-29 12-26 PM
10082919,https://www.brilliantearth.com//loose-diamonds/view_detail/10082919/,Round,450,0.3,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10082558,https://www.brilliantearth.com//loose-diamonds/view_detail/10082558/,Round,450,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
9928575,https://www.brilliantearth.com//loose-diamonds/view_detail/9928575/,Princess,450,0.3,Ideal,J,VVS1,GIA,natural,2020-11-29 12-26 PM
9946466,https://www.brilliantearth.com//loose-diamonds/view_detail/9946466/,Emerald,450,0.3,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10061044,https://www.brilliantearth.com//loose-diamonds/view_detail/10061044/,Emerald,450,0.3,Super Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10061739,https://www.brilliantearth.com//loose-diamonds/view_detail/10061739/,Round,450,0.3,Very Good,J,VS2,GIA,natural,2020-11-29 12-26 PM
10084607,https://www.brilliantearth.com//loose-diamonds/view_detail/10084607/,Round,450,0.3,Very Good,H,SI1,GIA,natural,2020-11-29 12-26 PM
10082925,https://www.brilliantearth.com//loose-diamonds/view_detail/10082925/,Round,450,0.31,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10084382,https://www.brilliantearth.com//loose-diamonds/view_detail/10084382/,Round,450,0.3,Very Good,E,SI2,GIA,natural,2020-11-29 12-26 PM
10082044,https://www.brilliantearth.com//loose-diamonds/view_detail/10082044/,Round,450,0.3,Super Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10082670,https://www.brilliantearth.com//loose-diamonds/view_detail/10082670/,Round,450,0.31,Super Ideal,F,SI2,GIA,natural,2020-11-29 12-26 PM
10086257,https://www.brilliantearth.com//loose-diamonds/view_detail/10086257/,Round,450,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
10082830,https://www.brilliantearth.com//loose-diamonds/view_detail/10082830/,Round,450,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10083103,https://www.brilliantearth.com//loose-diamonds/view_detail/10083103/,Round,450,0.3,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10022198,https://www.brilliantearth.com//loose-diamonds/view_detail/10022198/,Pear,450,0.3,Very Good,I,VS1,GIA,natural,2020-11-29 12-26 PM
9927934,https://www.brilliantearth.com//loose-diamonds/view_detail/9927934/,Pear,450,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10027538,https://www.brilliantearth.com//loose-diamonds/view_detail/10027538/,Round,450,0.31,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10063065,https://www.brilliantearth.com//loose-diamonds/view_detail/10063065/,Round,450,0.3,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10061039,https://www.brilliantearth.com//loose-diamonds/view_detail/10061039/,Pear,450,0.33,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10010990,https://www.brilliantearth.com//loose-diamonds/view_detail/10010990/,Emerald,450,0.32,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10083605,https://www.brilliantearth.com//loose-diamonds/view_detail/10083605/,Round,450,0.3,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10082891,https://www.brilliantearth.com//loose-diamonds/view_detail/10082891/,Round,450,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10083439,https://www.brilliantearth.com//loose-diamonds/view_detail/10083439/,Round,450,0.31,Ideal,J,VVS1,GIA,natural,2020-11-29 12-26 PM
10086601,https://www.brilliantearth.com//loose-diamonds/view_detail/10086601/,Round,450,0.3,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10086748,https://www.brilliantearth.com//loose-diamonds/view_detail/10086748/,Round,450,0.3,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10084980,https://www.brilliantearth.com//loose-diamonds/view_detail/10084980/,Round,450,0.3,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10084285,https://www.brilliantearth.com//loose-diamonds/view_detail/10084285/,Round,450,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
10086206,https://www.brilliantearth.com//loose-diamonds/view_detail/10086206/,Round,450,0.3,Very Good,J,SI2,GIA,natural,2020-11-29 12-26 PM
10085674,https://www.brilliantearth.com//loose-diamonds/view_detail/10085674/,Round,450,0.3,Ideal,E,SI2,GIA,natural,2020-11-29 12-26 PM
10086650,https://www.brilliantearth.com//loose-diamonds/view_detail/10086650/,Round,450,0.3,Very Good,I,SI2,GIA,natural,2020-11-29 12-26 PM
10086497,https://www.brilliantearth.com//loose-diamonds/view_detail/10086497/,Round,450,0.3,Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10086426,https://www.brilliantearth.com//loose-diamonds/view_detail/10086426/,Round,450,0.3,Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10083097,https://www.brilliantearth.com//loose-diamonds/view_detail/10083097/,Round,450,0.3,Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
9947097,https://www.brilliantearth.com//loose-diamonds/view_detail/9947097/,Emerald,450,0.3,Ideal,I,VVS2,GIA,natural,2020-11-29 12-26 PM
10079247,https://www.brilliantearth.com//loose-diamonds/view_detail/10079247/,Emerald,450,0.3,Ideal,I,VVS1,GIA,natural,2020-11-29 12-26 PM
10022703,https://www.brilliantearth.com//loose-diamonds/view_detail/10022703/,Emerald,450,0.3,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
9947688,https://www.brilliantearth.com//loose-diamonds/view_detail/9947688/,Emerald,450,0.34,Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10001730,https://www.brilliantearth.com//loose-diamonds/view_detail/10001730/,Emerald,450,0.3,Ideal,I,VS1,GIA,natural,2020-11-29 12-26 PM
9926827,https://www.brilliantearth.com//loose-diamonds/view_detail/9926827/,Marquise,450,0.3,Ideal,G,SI1,GIA,natural,2020-11-29 12-26 PM
9964206,https://www.brilliantearth.com//loose-diamonds/view_detail/9964206/,Emerald,450,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10085768,https://www.brilliantearth.com//loose-diamonds/view_detail/10085768/,Round,450,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
10083553,https://www.brilliantearth.com//loose-diamonds/view_detail/10083553/,Round,450,0.3,Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
10085650,https://www.brilliantearth.com//loose-diamonds/view_detail/10085650/,Round,450,0.33,Super Ideal,J,SI1,GIA,natural,2020-11-29 12-26 PM
10085263,https://www.brilliantearth.com//loose-diamonds/view_detail/10085263/,Round,450,0.3,Very Good,I,SI1,GIA,natural,2020-11-29 12-26 PM
10083491,https://www.brilliantearth.com//loose-diamonds/view_detail/10083491/,Round,450,0.32,Ideal,I,VS2,GIA,natural,2020-11-29 12-26 PM
10082913,https://www.brilliantearth.com//loose-diamonds/view_detail/10082913/,Round,450,0.3,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10084613,https://www.brilliantearth.com//loose-diamonds/view_detail/10084613/,Round,450,0.3,Very Good,H,SI1,GIA,natural,2020-11-29 12-26 PM
10085086,https://www.brilliantearth.com//loose-diamonds/view_detail/10085086/,Round,450,0.3,Very Good,I,SI2,GIA,natural,2020-11-29 12-26 PM
10085338,https://www.brilliantearth.com//loose-diamonds/view_detail/10085338/,Round,450,0.3,Super Ideal,J,VS1,GIA,natural,2020-11-29 12-26 PM
10082730,https://www.brilliantearth.com//loose-diamonds/view_detail/10082730/,Round,450,0.3,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10082136,https://www.brilliantearth.com//loose-diamonds/view_detail/10082136/,Round,450,0.3,Very Good,J,SI1,GIA,natural,2020-11-29 12-26 PM
9968560,https://www.brilliantearth.com//loose-diamonds/view_detail/9968560/,Emerald,450,0.3,Very Good,G,SI1,GIA,natural,2020-11-29 12-26 PM
9927219,https://www.brilliantearth.com//loose-diamonds/view_detail/9927219/,Pear,450,0.3,Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10027789,https://www.brilliantearth.com//loose-diamonds/view_detail/10027789/,Emerald,450,0.32,Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
9946196,https://www.brilliantearth.com//loose-diamonds/view_detail/9946196/,Emerald,450,0.3,Ideal,I,VS1,GIA,natural,2020-11-29 12-26 PM
10085851,https://www.brilliantearth.com//loose-diamonds/view_detail/10085851/,Round,450,0.31,Super Ideal,I,SI1,GIA,natural,2020-11-29 12-26 PM
10084376,https://www.brilliantearth.com//loose-diamonds/view_detail/10084376/,Round,450,0.31,Super Ideal,H,SI1,GIA,natural,2020-11-29 12-26 PM
10082545,https://www.brilliantearth.com//loose-diamonds/view_detail/10082545/,Round,450,0.31,Super Ideal,H,SI2,GIA,natural,2020-11-29 12-26 PM
10082991,https://www.brilliantearth.com//loose-diamonds/view_detail/10082991/,Round,450,0.3,Very Good,F,SI2,GIA,natural,2020-11-29 12-26 PM
10086362,https://www.brilliantearth.com//loose-diamonds/view_detail/10086362/,Round,450,0.3,Super Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
10084464,https://www.brilliantearth.com//loose-diamonds/view_detail/10084464/,Round,450,0.34,Super Ideal,J,SI2,GIA,natural,2020-11-29 12-26 PM
10082844,https://www.brilliantearth.com//loose-diamonds/view_detail/10082844/,Round,450,0.33,Ideal,I,SI2,GIA,natural,2020-11-29 12-26 PM
